From;To;Type;Through;start_x;start_y;stop_x;stop_y;adjacency_rule_name;Comment
38;15859;impassable;-1;-1;-1;-1;-1;;Norway-Sweden Scandes
38;15862;impassable;-1;-1;-1;-1;-1;;Norway-Sweden Scandes
38;15869;impassable;-1;-1;-1;-1;-1;;Norway-Sweden Scandes
3132;15869;impassable;-1;-1;-1;-1;-1;;Norway-Sweden Scandes
3034;15869;impassable;-1;-1;-1;-1;-1;;Norway-Sweden Scandes
192;15869;impassable;-1;-1;-1;-1;-1;;Norway-Sweden Scandes
192;15871;impassable;-1;-1;-1;-1;-1;;Norway-Sweden Scandes
9083;6130;impassable;-1;-1;-1;-1;-1;;Norway-Sweden Scandes
15875;6130;impassable;-1;-1;-1;-1;-1;;Norway-Sweden Scandes
15874;6130;impassable;-1;-1;-1;-1;-1;;Norway-Sweden Scandes
15876;6130;impassable;-1;-1;-1;-1;-1;;Norway-Sweden Scandes
15876;3058;impassable;-1;-1;-1;-1;-1;;Norway-Sweden Scandes
202;6204;impassable;-1;-1;-1;-1;-1;;Norway-Sweden Scandes
202;11206;impassable;-1;-1;-1;-1;-1;;Norway-Sweden Scandes
6207;6204;impassable;-1;-1;-1;-1;-1;;Norway-Sweden Scandes
9068;11206;impassable;-1;-1;-1;-1;-1;;Norway-Sweden Scandes
16755;3192;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
16755;137;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
16755;6072;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
16755;100;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
3049;137;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
9196;6072;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
3192;100;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
11101;100;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
11028;100;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
11028;190;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
100;190;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
3094;190;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
3094;11029;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
6080;3114;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
3183;3114;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
3183;11037;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
3183;27;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
3183;16758;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
9032;16758;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
3114;3188;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
3114;11037;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
3188;102;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
3188;11037;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
6114;102;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
9127;102;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
9216;102;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
6136;9216;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
6136;9227;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
11135;9227;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
9135;9227;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
11206;10;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
11206;133;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
11206;6042;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
9227;6184;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
11206;6204;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
11118;6204;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
9139;6204;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
9227;11113;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
9227;111;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
11113;111;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
6118;111;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
11113;9216;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
11113;3096;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
6118;3096;impassable;-1;-1;-1;-1;-1;;Norway Internal Mountains
12764;12689;impassable;-1;-1;-1;-1;-1;;Icelandic Highlands
1060;12689;impassable;-1;-1;-1;-1;-1;;Icelandic Highlands
11152;12689;impassable;-1;-1;-1;-1;-1;;Icelandic Highlands
11152;4861;impassable;-1;-1;-1;-1;-1;;Icelandic Highlands
10869;4861;impassable;-1;-1;-1;-1;-1;;Icelandic Highlands
10869;151;impassable;-1;-1;-1;-1;-1;;Icelandic Highlands
10869;12674;impassable;-1;-1;-1;-1;-1;;Icelandic Highlands
15783;466;impassable;-1;-1;-1;-1;-1;;Carpathians
13635;466;impassable;-1;-1;-1;-1;-1;;Carpathians
6431;466;impassable;-1;-1;-1;-1;-1;;Carpathians
16779;466;impassable;-1;-1;-1;-1;-1;;Carpathians
16771;466;impassable;-1;-1;-1;-1;-1;;Carpathians
16779;6604;impassable;-1;-1;-1;-1;-1;;Carpathians
3581;3410;impassable;-1;-1;-1;-1;-1;;Carpathians
3581;417;impassable;-1;-1;-1;-1;-1;;Carpathians
3550;417;impassable;-1;-1;-1;-1;-1;;Carpathians
13786;417;impassable;-1;-1;-1;-1;-1;;Carpathians
3550;14746;impassable;-1;-1;-1;-1;-1;;Carpathians
581;14746;impassable;-1;-1;-1;-1;-1;;Carpathians
11554;14746;impassable;-1;-1;-1;-1;-1;;Carpathians
11554;9412;impassable;-1;-1;-1;-1;-1;;Carpathians
14594;9412;impassable;-1;-1;-1;-1;-1;;Carpathians
14594;11398;impassable;-1;-1;-1;-1;-1;;Carpathians
11554;13219;impassable;-1;-1;-1;-1;-1;;Carpathians
9551;13219;impassable;-1;-1;-1;-1;-1;;Carpathians
14486;9567;impassable;-1;-1;-1;-1;-1;;Carpathians
9551;9567;impassable;-1;-1;-1;-1;-1;;Carpathians
6604;3410;impassable;-1;-1;-1;-1;-1;;Carpathians
9563;6460;impassable;-1;-1;-1;-1;-1;;Carpathians
6571;6460;impassable;-1;-1;-1;-1;-1;;Carpathians
9563;6431;impassable;-1;-1;-1;-1;-1;;Carpathians
9563;15783;impassable;-1;-1;-1;-1;-1;;Carpathians
9563;4752;impassable;-1;-1;-1;-1;-1;;Carpathians
13635;15783;impassable;-1;-1;-1;-1;-1;;Carpathians
3743;6571;impassable;-1;-1;-1;-1;-1;;Carpathians
9425;6571;impassable;-1;-1;-1;-1;-1;;Carpathians
9704;3743;impassable;-1;-1;-1;-1;-1;;Carpathians
9704;9548;impassable;-1;-1;-1;-1;-1;;Carpathians
6667;11592;impassable;-1;-1;-1;-1;-1;;Carpathians
6667;9619;impassable;-1;-1;-1;-1;-1;;Carpathians
6667;3665;impassable;-1;-1;-1;-1;-1;;Carpathians
11657;11592;impassable;-1;-1;-1;-1;-1;;Carpathians
11605;3665;impassable;-1;-1;-1;-1;-1;;Carpathians
11619;690;impassable;-1;-1;-1;-1;-1;;Carpathians
6709;6695;impassable;-1;-1;-1;-1;-1;;Carpathians
3676;6695;impassable;-1;-1;-1;-1;-1;;Carpathians
3676;660;impassable;-1;-1;-1;-1;-1;;Carpathians
11655;690;impassable;-1;-1;-1;-1;-1;;Carpathians
11655;3689;impassable;-1;-1;-1;-1;-1;;Carpathians
11672;711;impassable;-1;-1;-1;-1;-1;;Carpathians
3728;711;impassable;-1;-1;-1;-1;-1;;Carpathians
9685;3728;impassable;-1;-1;-1;-1;-1;;Carpathians
11605;6709;impassable;-1;-1;-1;-1;-1;;Carpathians
9685;11689;impassable;-1;-1;-1;-1;-1;;Carpathians
9704;11689;impassable;-1;-1;-1;-1;-1;;Carpathians
4318;14329;impassable;-1;-1;-1;-1;-1;;Kachin Hills
4318;12789;impassable;-1;-1;-1;-1;-1;;Kachin Hills
5102;12789;impassable;-1;-1;-1;-1;-1;;Kachin Hills
4996;12789;impassable;-1;-1;-1;-1;-1;;Kachin Hills
4318;14328;impassable;-1;-1;-1;-1;-1;;Kachin Hills
4318;5102;impassable;-1;-1;-1;-1;-1;;Kachin Hills
14994;14328;impassable;-1;-1;-1;-1;-1;;Kachin Hills
14994;1553;impassable;-1;-1;-1;-1;-1;;Kachin Hills
4087;1553;impassable;-1;-1;-1;-1;-1;;Kachin Hills
4087;14417;impassable;-1;-1;-1;-1;-1;;Kachin Hills
4087;14415;impassable;-1;-1;-1;-1;-1;;Kachin Hills
14328;1553;impassable;-1;-1;-1;-1;-1;;Kachin Hills
14328;1934;impassable;-1;-1;-1;-1;-1;;Kachin Hills
14279;1934;impassable;-1;-1;-1;-1;-1;;Kachin Hills
14279;4226;impassable;-1;-1;-1;-1;-1;;Kachin Hills
5009;4210;impassable;-1;-1;-1;-1;-1;;Burma-Yunnan Border
15241;4210;impassable;-1;-1;-1;-1;-1;;Burma-Yunnan Border
15241;7400;impassable;-1;-1;-1;-1;-1;;Burma-Yunnan Border
10413;7400;impassable;-1;-1;-1;-1;-1;;Burma-Yunnan Border
7122;14335;impassable;-1;-1;-1;-1;-1;;Chin Hills
7122;997;impassable;-1;-1;-1;-1;-1;;Chin Hills
11966;997;impassable;-1;-1;-1;-1;-1;;Chin Hills
15122;14335;impassable;-1;-1;-1;-1;-1;;Chin Hills
997;14335;impassable;-1;-1;-1;-1;-1;;Chin Hills
3999;997;impassable;-1;-1;-1;-1;-1;;Chin Hills
3999;10090;impassable;-1;-1;-1;-1;-1;;Chin Hills
12010;7179;impassable;-1;-1;-1;-1;-1;;Chittagong Hills
12010;14414;impassable;-1;-1;-1;-1;-1;;Chittagong Hills
12010;10090;impassable;-1;-1;-1;-1;-1;;Chittagong Hills
12010;997;impassable;-1;-1;-1;-1;-1;;Chittagong Hills
12317;7675;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
7647;7675;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
12317;15237;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
14984;15237;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
12238;1253;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
12238;7312;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
4408;7312;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
1308;4275;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
4275;4388;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
1296;4388;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
1296;12220;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
12292;12122;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
12220;12292;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
4392;12292;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
4392;1385;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
7587;1385;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
4566;16847;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
7559;16847;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
4566;14678;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
16847;14678;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
4348;7295;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
10193;7295;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
10193;12125;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
12125;14678;impassable;-1;-1;-1;-1;-1;;Tenasserim Hills
10231;12995;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
7333;12995;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
7333;4346;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
7333;7362;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
4346;7362;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
7305;7362;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
7349;7362;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
2170;7362;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
7305;4289;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
10974;4289;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
7305;2170;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
10974;12135;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
4418;12135;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
4418;1242;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
7365;1242;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
10954;11004;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
10954;12428;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
2129;11004;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
2129;11018;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
1222;11018;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
7365;1222;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
11018;11004;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
11018;1389;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
7365;1389;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
7365;4393;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
7365;7614;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
7365;12154;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
7365;4418;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
10251;12193;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
4418;12193;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
8250;10990;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
8250;12428;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
7570;10396;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
7570;10990;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
7570;4552;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
4593;4552;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
7269;4552;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
7269;8235;impassable;-1;-1;-1;-1;-1;;New Guinea Highlands
7415;10269;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
7415;1335;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
7299;2047;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
7231;2047;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
10325;2047;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
7299;4335;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
7424;4335;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
8221;4335;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
14251;12225;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
14251;10266;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
1416;10266;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
1416;12110;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
10266;12110;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
7424;12110;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
2184;12110;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
2184;4335;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
1416;7296;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
10178;7296;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
7299;7424;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
7299;10266;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
14255;10266;impassable;-1;-1;-1;-1;-1;;Borneo Internal Jungle
15191;4923;impassable;-1;-1;-1;-1;-1;;Tian Shan
15191;8027;impassable;-1;-1;-1;-1;-1;;Tian Shan
15191;12805;impassable;-1;-1;-1;-1;-1;;Tian Shan
14853;12805;impassable;-1;-1;-1;-1;-1;;Tian Shan
1724;12805;impassable;-1;-1;-1;-1;-1;;Tian Shan
12805;7519;impassable;-1;-1;-1;-1;-1;;Tian Shan
8027;7519;impassable;-1;-1;-1;-1;-1;;Tian Shan
14853;2015;impassable;-1;-1;-1;-1;-1;;Tian Shan
8198;16009;impassable;-1;-1;-1;-1;-1;;Argentina-Chile Andes
8198;8161;impassable;-1;-1;-1;-1;-1;;Argentina-Chile Andes
8198;16014;impassable;-1;-1;-1;-1;-1;;Argentina-Chile Andes
16014;5118;impassable;-1;-1;-1;-1;-1;;Argentina-Chile Andes
16023;5118;impassable;-1;-1;-1;-1;-1;;Argentina-Chile Andes
16023;16018;impassable;-1;-1;-1;-1;-1;;Argentina-Chile Andes
11005;16018;impassable;-1;-1;-1;-1;-1;;Argentina-Chile Andes
16031;16018;impassable;-1;-1;-1;-1;-1;;Argentina-Chile Andes
1459;12640;impassable;-1;-1;-1;-1;-1;;Central Asia Misc. Mountains
1459;7706;impassable;-1;-1;-1;-1;-1;;Central Asia Misc. Mountains
1459;12340;impassable;-1;-1;-1;-1;-1;;Central Asia Misc. Mountains
1459;4686;impassable;-1;-1;-1;-1;-1;;Central Asia Misc. Mountains
7706;10603;impassable;-1;-1;-1;-1;-1;;Central Asia Misc. Mountains
4828;5062;impassable;-1;-1;-1;-1;-1;;Central Asia Misc. Mountains
4828;4768;impassable;-1;-1;-1;-1;-1;;Central Asia Misc. Mountains
4828;4391;impassable;-1;-1;-1;-1;-1;;Central Asia Misc. Mountains
16669;5062;impassable;-1;-1;-1;-1;-1;;Central Asia Misc. Mountains
16669;12370;impassable;-1;-1;-1;-1;-1;;Central Asia Misc. Mountains
12119;12370;impassable;-1;-1;-1;-1;-1;;Central Asia Misc. Mountains
15196;12529;impassable;-1;-1;-1;-1;-1;;Central Asia Misc. Mountains
7866;12529;impassable;-1;-1;-1;-1;-1;;Central Asia Misc. Mountains
15196;10619;impassable;-1;-1;-1;-1;-1;;Central Asia Misc. Mountains
1708;10610;impassable;-1;-1;-1;-1;-1;;Central Asia Misc. Mountains
16680;10610;impassable;-1;-1;-1;-1;-1;;Central Asia Misc. Mountains
16679;10610;impassable;-1;-1;-1;-1;-1;;Central Asia Misc. Mountains
14871;10610;impassable;-1;-1;-1;-1;-1;;Central Asia Misc. Mountains
7753;4428;impassable;-1;-1;-1;-1;-1;;Cascade Range
7020;4003;impassable;-1;-1;-1;-1;-1;;Rann of Kutch
1061;1147;impassable;-1;-1;-1;-1;-1;;Rann of Kutch
12886;1147;impassable;-1;-1;-1;-1;-1;;Rann of Kutch
15369;1147;impassable;-1;-1;-1;-1;-1;;Rann of Kutch
12788;14821;impassable;-1;-1;-1;-1;-1;;Hazarajat
14822;14821;impassable;-1;-1;-1;-1;-1;;Hazarajat
14822;14691;impassable;-1;-1;-1;-1;-1;;Hazarajat
1995;14691;impassable;-1;-1;-1;-1;-1;;Hazarajat
14906;14691;impassable;-1;-1;-1;-1;-1;;Hazarajat
14906;14905;impassable;-1;-1;-1;-1;-1;;Hazarajat
5020;10789;impassable;-1;-1;-1;-1;-1;;Hazarajat
5020;14905;impassable;-1;-1;-1;-1;-1;;Hazarajat
14909;10789;impassable;-1;-1;-1;-1;-1;;Hazarajat
14909;12769;impassable;-1;-1;-1;-1;-1;;Hazarajat
14906;10789;impassable;-1;-1;-1;-1;-1;;Hazarajat
14918;12248;impassable;-1;-1;-1;-1;-1;;Hazarajat
14918;14921;impassable;-1;-1;-1;-1;-1;;Hazarajat
10852;14921;impassable;-1;-1;-1;-1;-1;;Hazarajat
10852;14919;impassable;-1;-1;-1;-1;-1;;Hazarajat
10896;14827;impassable;-1;-1;-1;-1;-1;;Hazarajat
10896;14917;impassable;-1;-1;-1;-1;-1;;Hazarajat
10896;14916;impassable;-1;-1;-1;-1;-1;;Hazarajat
14826;14916;impassable;-1;-1;-1;-1;-1;;Hazarajat
14826;7984;impassable;-1;-1;-1;-1;-1;;Hazarajat
14914;7984;impassable;-1;-1;-1;-1;-1;;Hazarajat
14824;14827;impassable;-1;-1;-1;-1;-1;;Hazarajat
13230;10875;impassable;-1;-1;-1;-1;-1;;Western Sahara
13229;7992;impassable;-1;-1;-1;-1;-1;;Western Sahara
13229;10838;impassable;-1;-1;-1;-1;-1;;Western Sahara
12711;2049;impassable;-1;-1;-1;-1;-1;;Algerian Desert
12711;13862;impassable;-1;-1;-1;-1;-1;;Algerian Desert
12711;12842;impassable;-1;-1;-1;-1;-1;;Algerian Desert
12711;13859;impassable;-1;-1;-1;-1;-1;;Algerian Desert
1095;10731;impassable;-1;-1;-1;-1;-1;;Algerian Desert
1095;8088;impassable;-1;-1;-1;-1;-1;;Algerian Desert
1095;13856;impassable;-1;-1;-1;-1;-1;;Algerian Desert
13854;13856;impassable;-1;-1;-1;-1;-1;;Algerian Desert
10731;8088;impassable;-1;-1;-1;-1;-1;;Algerian Desert
10731;13859;impassable;-1;-1;-1;-1;-1;;Algerian Desert
14249;7308;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
14249;1313;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
12138;7308;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
10294;12138;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
7440;10294;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
7440;12415;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
7440;1373;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
10194;12415;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
10194;1533;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
7368;1533;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
7368;10354;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
12343;10354;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
10209;10354;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
14248;10354;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
7327;14248;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
10209;14248;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
10209;7327;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
1460;7327;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
12302;7327;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
1460;12302;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
4446;12302;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
4446;7673;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
12209;1313;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
4652;8360;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
1648;8360;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
1648;14257;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
14259;14257;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
14259;12488;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
10509;12488;impassable;-1;-1;-1;-1;-1;;Barisan Mountains
7732;10839;impassable;-1;-1;-1;-1;-1;;Bogda Shan
7732;14861;impassable;-1;-1;-1;-1;-1;;Bogda Shan
15194;14861;impassable;-1;-1;-1;-1;-1;;Bogda Shan
14863;1838;impassable;-1;-1;-1;-1;-1;;Barkol Tagh
14863;4704;impassable;-1;-1;-1;-1;-1;;Barkol Tagh
12598;4704;impassable;-1;-1;-1;-1;-1;;Barkol Tagh
14858;4704;impassable;-1;-1;-1;-1;-1;;Barkol Tagh
16442;14930;impassable;-1;-1;-1;-1;-1;;Serrania del Perija
14930;8056;impassable;-1;-1;-1;-1;-1;;Serrania del Perija
14930;15089;impassable;-1;-1;-1;-1;-1;;Serrania del Perija
13691;15089;impassable;-1;-1;-1;-1;-1;;Serrania del Perija
13691;16434;impassable;-1;-1;-1;-1;-1;;Serrania del Perija
8027;11687;impassable;-1;-1;-1;-1;-1;;Tajikistan
8027;4923;impassable;-1;-1;-1;-1;-1;;Tajikistan
4923;11687;impassable;-1;-1;-1;-1;-1;;Tajikistan
4224;11687;impassable;-1;-1;-1;-1;-1;;Tajikistan
4224;4542;impassable;-1;-1;-1;-1;-1;;Tajikistan
2058;4542;impassable;-1;-1;-1;-1;-1;;Tajikistan
1919;12581;impassable;-1;-1;-1;-1;-1;;Tajikistan
1919;2058;impassable;-1;-1;-1;-1;-1;;Tajikistan
1919;4467;impassable;-1;-1;-1;-1;-1;;Tajikistan
1919;12430;impassable;-1;-1;-1;-1;-1;;Tajikistan
13265;11265;impassable;-1;-1;-1;-1;-1;;East Prussia Spits (impassable for now)
15485;3288;impassable;-1;-1;-1;-1;-1;;East Prussia Spits (impassable for now)
15688;15689;impassable;-1;-1;-1;-1;-1;;Klondike path
7855;12512;impassable;-1;-1;-1;-1;-1;;Anchorage path
7855;10679;impassable;-1;-1;-1;-1;-1;;Anchorage path
1347;7761;impassable;-1;-1;-1;-1;-1;;Alberta-BC Rockies
15651;15643;impassable;-1;-1;-1;-1;-1;;Alberta-BC Rockies
7766;15643;impassable;-1;-1;-1;-1;-1;;Alberta-BC Rockies
7766;15628;impassable;-1;-1;-1;-1;-1;;Alberta-BC Rockies
7766;15625;impassable;-1;-1;-1;-1;-1;;Alberta-BC Rockies
15614;15627;impassable;-1;-1;-1;-1;-1;;Alberta-BC Rockies
15614;4765;impassable;-1;-1;-1;-1;-1;;Alberta-BC Rockies
15596;4765;impassable;-1;-1;-1;-1;-1;;Alberta-BC Rockies
15596;15598;impassable;-1;-1;-1;-1;-1;;Alberta-BC Rockies
15596;15583;impassable;-1;-1;-1;-1;-1;;Alberta-BC Rockies
15565;15583;impassable;-1;-1;-1;-1;-1;;Alberta-BC Rockies
15565;15566;impassable;-1;-1;-1;-1;-1;;Alberta-BC Rockies
1393;4413;impassable;-1;-1;-1;-1;-1;;Vancouver path
15592;4413;impassable;-1;-1;-1;-1;-1;;Vancouver path
15592;15577;impassable;-1;-1;-1;-1;-1;;Vancouver path
15592;15576;impassable;-1;-1;-1;-1;-1;;Vancouver path
13990;11804;impassable;-1;-1;-1;-1;-1;;Corsican Mountains
13990;3838;impassable;-1;-1;-1;-1;-1;;Corsican Mountains
13664;16364;impassable;-1;-1;-1;-1;-1;;Virginia-West Virginia Appalachians
16883;6958;impassable;-1;-1;-1;-1;-1;;Virginia-West Virginia Appalachians
16883;16364;impassable;-1;-1;-1;-1;-1;;Virginia-West Virginia Appalachians
11873;6958;impassable;-1;-1;-1;-1;-1;;Virginia-West Virginia Appalachians
10343;6958;impassable;-1;-1;-1;-1;-1;;Virginia-West Virginia Appalachians
1506;7646;impassable;-1;-1;-1;-1;-1;;Virginia-West Virginia Appalachians
7466;1506;impassable;-1;-1;-1;-1;-1;;Virginia-West Virginia Appalachians
16874;7466;impassable;-1;-1;-1;-1;-1;;Virginia-West Virginia Appalachians
7558;7466;impassable;-1;-1;-1;-1;-1;;Virginia-West Virginia Appalachians
4627;16873;impassable;-1;-1;-1;-1;-1;;Virginia-West Virginia Appalachians
16877;16873;impassable;-1;-1;-1;-1;-1;;Virginia-West Virginia Appalachians
10343;3941;impassable;-1;-1;-1;-1;-1;;Virginia-West Virginia Appalachians
16883;6107;impassable;-1;-1;-1;-1;-1;;Shenandoah Valley
16883;3823;impassable;-1;-1;-1;-1;-1;;Shenandoah Valley
11873;16878;impassable;-1;-1;-1;-1;-1;;Shenandoah Valley
4785;10646;impassable;-1;-1;-1;-1;-1;;Tuva
